gender;maritalStatus;age;flagResidencialPhone;areaCodeResidencialPhone;bestPaymentDay;residenceType;monthsInResidence;flagResidenceTown_WorkingTown;monthsInTheJob;personalNetIncome;BAD
F;S;18;Y;31;18;C;96;N;0;400.0;0
F;C;54;Y;5;23;P;156;N;0;268.0;0
F;C;32;Y;31;18;P;24;N;0;870.0;1
F;S;45;N;50;20;P;264;N;12;455.0;1
F;S;20;Y;31;18;C;48;Y;12;333.0;0
F;S;18;Y;31;12;P;24;Y;12;400.0;0
F;D;58;N;31;12;O;36;N;24;761.0;0
F;S;25;Y;31;12;P;144;Y;12;500.0;0
F;S;36;Y;31;8;P;168;N;12;270.0;1
M;C;49;N;5;25;A;36;Y;84;1200.0;1
F;C;51;Y;31;18;P;300;N;0;600.0;0
M;C;35;N;50;20;P;144;N;0;349.0;1
F;S;36;Y;31;1;P;24;N;0;990.0;0
M;S;46;Y;31;12;P;180;Y;120;1070.0;0
M;S;26;Y;31;23;P;324;N;12;390.0;0
M;S;22;Y;31;18;C;60;N;24;340.0;0
F;S;23;Y;31;18;P;60;Y;48;377.0;0
M;S;21;N;50;8;P;72;Y;0;275.0;0
F;C;28;Y;31;18;P;144;N;0;0.0;0
F;S;44;Y;31;23;P;360;Y;180;456.0;0
F;C;37;Y;31;28;P;156;N;72;600.0;0
F;V;52;Y;31;12;P;264;Y;180;1259.0;0
M;C;69;Y;31;12;A;12;N;96;600.0;1
F;S;23;Y;31;20;P;180;Y;12;250.0;0
M;S;19;Y;31;20;P;228;Y;0;226.0;0
F;O;52;Y;50;18;P;360;Y;60;220.0;0
F;S;30;Y;31;23;P;180;Y;24;540.0;0
F;C;39;Y;68;12;P;120;Y;192;600.0;1
M;S;20;Y;31;8;P;240;N;12;712.0;0
F;C;51;Y;50;18;P;180;N;48;1204.0;0
F;S;19;Y;31;12;C;96;Y;12;476.0;0
F;S;43;Y;5;18;P;12;N;12;392.0;0
F;C;46;Y;31;12;P;216;N;0;270.0;0
F;S;22;N;50;20;P;108;Y;24;320.0;0
M;C;51;Y;31;3;O;24;N;12;500.0;0
M;C;43;Y;31;12;A;48;N;0;0.0;1
F;S;24;Y;31;25;P;120;N;12;198.0;1
F;C;42;N;31;28;A;12;Y;12;400.0;1
M;S;18;Y;31;18;C;216;N;48;450.0;0
F;D;39;Y;5;12;P;48;Y;156;750.0;0
F;S;21;Y;23;20;C;144;Y;0;0.0;1
F;D;52;Y;31;12;P;324;N;0;300.0;0
F;V;26;Y;31;12;C;12;N;12;837.0;0
F;C;40;Y;31;8;P;132;N;0;600.0;0
F;C;40;Y;31;12;A;24;Y;36;300.0;0
F;S;21;Y;50;8;C;84;Y;12;240.0;0
F;O;23;Y;31;12;A;36;N;0;500.0;0
F;C;31;N;50;12;P;372;N;60;500.0;0
F;C;44;N;50;28;P;60;N;0;500.0;0
F;C;36;N;50;18;O;12;Y;48;180.0;0
M;S;22;Y;31;8;P;12;Y;24;180.0;0
F;S;53;N;50;18;P;84;N;12;243.0;0
M;S;19;Y;31;12;P;60;N;96;350.0;0
F;C;43;Y;31;28;P;144;N;144;1000.0;0
M;S;19;N;50;28;P;228;Y;12;400.0;0
M;C;48;Y;31;12;P;156;N;0;700.0;1
M;S;22;N;50;23;P;12;N;24;252.0;0
F;S;28;Y;50;28;P;60;N;36;300.0;1
F;S;42;N;50;18;P;192;N;36;574.0;1
F;S;30;N;50;28;P;252;N;36;390.0;1
M;S;28;Y;31;12;P;24;N;12;880.0;0
M;O;31;Y;31;20;P;240;Y;132;588.0;0
M;C;53;N;50;8;A;12;Y;252;687.0;1
M;S;27;Y;50;8;P;300;Y;0;400.0;0
F;S;21;Y;31;8;P;132;N;12;870.0;0
F;O;37;Y;31;8;P;360;N;48;800.0;0
F;C;20;Y;31;20;P;36;Y;0;265.0;1
F;S;20;N;31;8;P;12;Y;36;200.0;0
F;C;37;Y;23;12;A;24;Y;120;468.0;0
F;S;27;Y;5;12;P;336;N;84;650.0;0
F;C;38;N;50;12;P;24;N;0;800.0;1
F;C;61;Y;31;12;P;72;N;60;360.0;0
M;C;26;Y;31;8;A;12;N;12;800.0;0
F;S;34;N;50;20;P;240;Y;180;390.0;0
M;S;21;N;31;25;P;240;Y;36;220.0;0
F;S;20;N;31;18;A;36;Y;0;220.0;0
M;C;64;N;50;20;P;480;N;324;1216.0;0
M;C;39;N;31;12;A;12;Y;12;500.0;1
F;S;24;Y;31;28;P;240;N;0;800.0;0
F;S;21;Y;31;25;A;12;Y;12;250.0;0
M;S;28;Y;31;8;P;168;N;0;0.0;0
F;V;19;Y;31;8;C;12;N;0;408.0;1
M;C;46;Y;5;8;P;120;N;0;1380.0;0
F;C;42;Y;50;16;P;96;N;48;250.0;0
M;S;20;N;50;12;P;12;Y;12;850.0;1
F;S;27;Y;31;12;P;324;N;12;600.0;0
F;C;44;Y;50;20;P;12;N;168;300.0;0
F;S;37;Y;31;12;P;444;N;216;539.0;0
M;O;60;Y;31;25;P;108;N;0;736.0;0
M;C;33;Y;50;12;O;120;Y;120;648.0;0
M;S;18;Y;31;8;P;156;Y;12;237.0;0
M;S;23;Y;50;12;P;24;N;48;500.0;0
F;C;36;Y;31;12;P;240;Y;0;300.0;0
F;C;29;Y;31;8;P;24;Y;24;900.0;0
F;S;25;Y;31;3;C;48;Y;48;460.0;0
F;S;62;Y;31;25;P;12;Y;108;1432.0;0
F;S;44;Y;31;12;P;36;N;0;0.0;1
F;C;41;Y;31;8;P;12;Y;108;932.0;0
F;S;36;Y;31;25;C;96;N;12;599.0;0
F;C;36;Y;5;12;A;12;Y;12;500.0;0
M;S;25;Y;31;20;P;144;N;12;1022.0;0
F;S;19;Y;31;23;P;240;N;0;1000.0;0
F;S;19;Y;31;18;P;120;Y;12;258.0;0
F;O;21;Y;31;25;P;120;N;24;400.0;1
F;O;40;Y;31;8;P;120;N;12;400.0;0
M;S;20;Y;31;28;P;156;Y;0;240.0;1
F;C;64;N;50;3;O;240;Y;240;480.0;0
M;S;20;N;50;20;C;120;N;84;1000.0;1
F;S;20;Y;31;25;P;12;N;60;500.0;0
F;C;39;Y;31;12;P;180;N;12;200.0;0
F;D;44;Y;31;20;P;108;N;276;600.0;0
F;S;20;Y;31;20;P;12;Y;12;180.0;0
F;S;22;Y;5;12;P;240;Y;12;352.0;0
F;S;57;Y;31;12;P;360;Y;360;272.0;0
M;S;22;Y;31;12;O;12;N;12;769.0;0
F;S;25;Y;31;20;P;324;N;12;350.0;0
F;C;49;Y;31;9;P;216;N;0;100.0;1
M;S;42;Y;31;18;P;360;N;48;280.0;1
F;C;37;Y;31;3;P;12;N;12;200.0;1
F;O;33;N;50;12;A;168;N;144;380.0;1
M;S;23;Y;31;22;C;144;N;84;650.0;1
F;S;47;Y;50;20;P;360;Y;60;800.0;0
F;S;35;Y;31;28;P;120;N;12;220.0;0
M;C;29;Y;5;20;P;180;Y;180;800.0;0
M;S;33;Y;31;8;P;12;N;12;292.0;1
F;C;25;N;31;8;P;12;Y;0;190.0;1
F;C;28;Y;31;12;C;24;Y;36;380.0;1
F;C;43;Y;31;28;P;180;N;12;250.0;0
F;S;33;Y;50;8;A;48;N;12;800.0;1
F;S;22;Y;31;12;A;36;Y;0;819.0;0
F;O;41;Y;31;28;P;120;N;12;1300.0;0
F;C;57;Y;31;20;P;252;N;120;683.0;0
F;S;20;Y;31;28;A;60;N;12;300.0;1
F;S;21;Y;31;8;P;252;Y;12;800.0;0
M;S;22;Y;5;18;C;144;N;0;380.0;0
M;S;20;N;50;12;P;60;N;0;250.0;0
M;C;39;N;50;20;P;12;Y;24;300.0;0
F;S;26;Y;31;8;A;48;N;84;402.0;0
F;D;51;Y;31;18;P;540;Y;156;250.0;0
F;S;34;Y;23;3;O;60;Y;60;230.0;0
F;S;40;N;31;23;P;60;N;12;296.0;1
F;S;54;Y;31;20;P;12;N;0;220.0;0
M;S;30;Y;31;25;P;252;Y;12;651.0;1
M;C;38;Y;31;12;P;96;Y;120;308.0;0
F;S;19;Y;31;20;P;12;N;0;0.0;0
M;C;38;N;50;28;P;120;Y;108;420.0;0
F;C;38;Y;31;23;P;456;N;0;0.0;1
F;S;23;Y;31;28;P;12;N;0;350.0;0
F;D;51;N;31;18;P;192;N;36;220.0;0
F;O;43;Y;50;1;P;240;N;12;200.0;0
F;V;51;Y;31;20;P;12;N;12;546.0;1
F;S;28;N;50;12;A;0;Y;12;400.0;0
F;C;42;Y;31;12;P;420;N;12;500.0;0
M;S;33;Y;50;3;A;60;Y;12;235.0;0
M;S;23;Y;50;8;C;24;Y;0;560.0;1
F;S;20;Y;50;8;P;240;Y;0;250.0;0
F;S;23;Y;31;25;C;24;Y;12;395.0;0
F;C;54;Y;5;12;P;240;N;12;819.0;0
F;V;49;Y;31;28;P;264;N;12;386.0;0
F;S;20;Y;31;12;P;240;Y;12;616.0;0
M;C;25;N;50;12;A;12;Y;36;450.0;0
F;V;64;Y;31;8;A;312;N;24;886.0;0
F;V;46;Y;31;20;P;36;N;180;500.0;0
M;C;46;N;50;1;P;480;N;144;487.0;0
F;S;26;Y;31;3;P;252;N;12;348.0;0
M;O;19;Y;31;20;P;120;N;12;200.0;0
F;S;19;Y;31;12;C;228;Y;12;220.0;1
M;S;19;Y;31;25;C;48;Y;24;350.0;0
M;S;39;Y;31;18;C;324;Y;24;190.0;0
F;C;48;Y;31;8;P;300;N;60;850.0;0
F;C;28;N;5;25;O;12;N;0;1.0;0
F;S;58;Y;31;8;P;60;N;48;1200.0;0
F;O;20;Y;50;20;P;72;N;12;650.0;1
M;C;33;Y;31;3;P;396;N;120;1200.0;1
M;V;67;Y;31;8;P;204;N;120;947.0;0
F;C;39;Y;5;12;P;36;N;24;470.0;0
F;S;40;Y;31;8;P;120;Y;24;237.0;0
F;S;20;N;31;18;C;240;Y;12;180.0;1
M;S;40;Y;31;8;P;12;Y;12;747.0;0
M;C;26;Y;31;28;P;12;Y;60;800.0;0
F;S;23;Y;31;8;C;228;N;24;305.0;0
M;C;28;Y;31;25;P;336;N;24;1200.0;0
F;C;68;Y;31;8;P;36;N;0;280.0;1
F;C;39;Y;31;12;P;468;Y;120;1300.0;0
F;D;43;Y;31;12;P;60;N;48;400.0;1
F;S;19;Y;31;18;P;216;Y;24;175.0;0
F;S;20;N;50;1;P;48;Y;0;180.0;0
F;V;48;N;50;23;A;12;N;120;180.0;0
F;S;36;Y;31;12;P;36;N;12;768.0;0
F;S;20;N;50;12;P;240;N;0;200.0;0
F;C;38;Y;31;25;P;12;N;48;830.0;0
F;S;19;Y;31;28;P;48;N;12;201.0;0
F;C;52;Y;50;8;P;144;N;48;700.0;0
F;S;21;Y;31;1;P;12;N;12;400.0;0
M;S;27;Y;31;6;P;72;N;24;500.0;0
F;S;36;Y;31;8;A;60;Y;12;500.0;0
F;S;29;Y;31;1;A;12;Y;36;230.0;0
F;S;18;Y;31;3;P;180;Y;0;890.0;0
M;S;19;Y;32;18;P;156;Y;24;225.0;1
M;C;39;Y;31;28;P;12;N;12;600.0;1
F;S;29;Y;31;23;P;48;Y;36;250.0;0
F;S;19;Y;31;20;P;96;N;0;360.0;0
M;S;18;Y;31;8;P;216;N;12;500.0;1
F;S;36;Y;31;8;P;72;Y;84;1000.0;0
F;C;26;Y;31;12;P;12;Y;12;352.0;1
F;S;23;Y;5;9;C;60;Y;12;205.0;0
F;S;18;Y;31;25;P;216;N;12;0.0;0
F;S;24;Y;50;18;P;120;Y;12;220.0;0
M;C;40;Y;31;12;P;36;N;228;880.0;0
M;S;24;N;50;25;A;24;Y;24;427.0;1
F;S;19;Y;31;3;P;120;Y;12;510.0;0
M;C;34;N;50;12;P;408;Y;48;448.0;0
M;C;28;Y;50;23;P;132;N;84;487.0;0
M;S;19;Y;31;12;P;12;N;12;375.0;1
F;C;48;Y;31;18;P;216;Y;300;750.0;0
F;S;46;Y;31;23;P;72;N;12;300.0;0
M;O;27;Y;50;3;P;12;N;12;700.0;0
F;S;24;Y;50;18;P;36;N;12;300.0;1
F;C;41;Y;31;12;P;276;N;24;350.0;0
M;C;37;N;50;12;P;48;Y;0;360.0;0
M;C;46;Y;31;18;P;264;N;0;254.0;0
F;C;36;Y;31;20;P;168;N;0;250.0;0
F;S;28;Y;5;18;P;336;Y;12;190.0;1
F;O;35;Y;31;25;P;84;Y;36;483.0;1
F;S;31;Y;31;8;P;372;Y;12;1300.0;0
F;D;51;Y;31;12;P;372;Y;348;1296.0;1
M;S;18;Y;50;8;P;132;Y;0;300.0;1
M;S;31;N;50;20;P;372;N;48;408.0;0
F;C;37;Y;31;12;P;36;N;24;900.0;0
F;D;47;Y;31;18;A;132;Y;96;385.0;0
M;S;30;Y;31;18;P;180;N;0;0.0;0
F;C;28;Y;31;20;P;312;N;12;235.0;0
M;C;38;Y;31;8;P;72;Y;168;750.0;0
F;V;48;Y;5;1;P;336;Y;0;362.0;0
F;S;29;Y;31;11;P;360;Y;24;350.0;0
F;S;19;N;50;28;C;240;Y;12;360.0;0
F;S;33;Y;31;20;P;180;N;24;350.0;0
M;C;48;Y;31;25;A;60;N;12;495.0;1
F;S;20;Y;31;8;P;0;N;0;1094.0;0
M;S;35;Y;31;12;O;144;Y;12;170.0;0
M;C;27;N;5;3;P;84;Y;12;400.0;0
F;D;40;Y;31;1;P;24;Y;12;342.0;0
F;S;23;Y;31;18;P;264;Y;12;230.0;0
M;C;40;N;50;8;P;144;N;12;392.0;1
F;C;40;Y;31;20;P;36;Y;36;408.0;1
F;S;31;N;50;12;P;12;Y;0;289.0;0
F;S;50;Y;31;18;P;60;N;12;1054.0;0
M;S;27;Y;31;28;C;324;Y;36;927.0;0
F;S;24;Y;31;12;C;276;N;12;233.0;0
M;S;19;N;50;1;A;12;Y;12;200.0;1
F;C;40;N;31;18;P;120;N;120;400.0;0
F;S;25;N;50;28;P;96;N;36;700.0;0
F;S;30;Y;50;20;P;240;N;48;400.0;0
M;S;39;Y;31;3;P;420;Y;204;550.0;0
F;S;29;Y;31;18;P;84;Y;120;800.0;1
M;S;33;Y;31;18;P;396;N;60;490.0;0
M;C;28;Y;5;12;P;0;N;0;445.0;1
F;D;40;Y;50;12;P;84;N;12;700.0;0
F;S;23;Y;31;23;C;276;N;24;291.0;0
F;S;23;Y;50;28;P;36;N;0;500.0;0
F;S;19;Y;31;25;A;120;N;0;260.0;0
M;O;42;Y;31;18;P;360;N;276;1244.0;0
F;V;53;Y;31;18;P;336;N;0;250.0;0
F;C;41;N;50;18;P;480;N;120;500.0;0
F;O;33;Y;31;20;P;120;N;36;350.0;1
F;C;20;Y;31;18;P;240;N;12;280.0;0
F;S;19;Y;31;20;P;24;N;0;270.0;0
F;C;30;Y;31;18;P;24;Y;12;405.0;0
F;C;33;Y;31;11;P;360;N;144;250.0;0
F;S;20;Y;31;12;O;240;Y;0;260.0;0
F;S;19;Y;31;20;P;12;Y;72;350.0;0
F;V;40;N;31;28;P;120;N;72;200.0;0
F;S;20;Y;31;23;P;12;N;24;411.0;0
M;S;23;Y;31;28;P;276;Y;60;500.0;0
F;O;25;N;50;12;C;300;N;12;280.0;1
M;C;28;N;50;8;P;12;Y;36;842.0;0
M;S;19;Y;31;12;P;228;Y;0;900.0;0
F;S;25;Y;31;12;P;300;N;0;400.0;0
F;C;38;Y;31;8;P;240;N;36;450.0;0
F;S;23;Y;31;28;P;24;Y;12;278.0;1
F;O;32;Y;31;8;O;36;N;0;0.0;0
F;D;44;Y;31;28;P;156;Y;192;782.0;1
F;S;26;Y;31;12;P;300;N;12;300.0;0
F;C;27;Y;31;28;A;12;Y;12;350.0;1
M;S;24;Y;31;8;O;36;N;12;343.0;0
M;C;49;Y;31;12;P;84;N;0;180.0;1
F;S;40;Y;5;20;A;12;N;12;290.0;1
F;C;41;Y;50;12;P;84;Y;84;269.0;1
F;V;67;Y;31;18;P;24;N;0;944.0;0
F;S;19;N;50;12;P;228;N;12;176.0;1
M;C;32;Y;31;8;P;240;Y;156;1370.0;1
M;C;42;N;50;20;P;12;Y;36;390.0;0
F;V;43;Y;50;28;P;516;N;12;180.0;1
F;C;48;Y;31;20;P;120;Y;12;313.0;0
M;S;23;Y;31;18;P;12;Y;12;450.0;1
F;C;31;Y;31;8;A;36;N;0;0.0;1
F;S;37;Y;31;3;P;432;N;60;1200.0;0
M;S;20;Y;31;11;A;36;Y;24;639.0;0
F;S;22;Y;23;3;P;264;N;0;684.0;1
F;S;20;N;31;20;P;12;Y;12;286.0;0
M;C;46;Y;5;3;A;12;N;24;400.0;0
F;S;25;Y;31;8;P;156;Y;12;250.0;0
F;C;37;Y;31;28;C;12;N;36;466.0;0
M;C;36;Y;31;3;P;120;Y;240;1100.0;0
F;C;21;Y;31;18;P;12;N;72;500.0;0
F;S;24;Y;31;20;C;180;Y;12;310.0;0
F;D;48;N;50;18;P;120;Y;156;197.0;0
M;S;34;Y;31;8;P;408;Y;12;206.0;1
F;C;37;Y;50;18;P;240;Y;180;1100.0;0
F;S;42;Y;31;12;P;120;N;132;577.0;0
F;O;27;N;31;28;P;12;Y;72;500.0;0
M;S;36;Y;31;3;P;360;Y;12;1183.03;0
F;S;50;N;31;12;A;12;Y;24;200.0;0
F;C;54;N;50;12;P;360;N;120;300.0;0
M;S;37;N;50;12;P;360;Y;0;190.0;0
F;S;25;Y;31;3;P;300;Y;12;560.0;0
F;C;33;N;50;12;P;120;N;12;220.0;0
F;S;21;Y;31;3;C;252;Y;84;181.0;1
F;O;30;Y;31;28;P;120;N;108;400.0;0
F;C;34;Y;31;8;P;120;Y;36;240.0;0
F;V;44;Y;31;20;P;120;N;12;180.0;0
F;S;33;Y;69;18;A;12;N;36;400.0;0
F;C;41;Y;31;25;P;360;N;0;200.0;1
M;S;21;N;31;20;P;12;Y;12;456.0;0
M;C;23;Y;31;12;P;276;Y;0;285.0;0
F;D;64;Y;31;18;P;108;N;12;364.0;0
F;S;20;Y;31;18;C;96;Y;0;308.0;0
M;S;30;N;31;12;P;48;Y;0;179.0;0
F;C;35;Y;23;18;P;204;Y;12;165.0;0
M;C;58;Y;31;8;P;384;N;72;835.0;0
F;S;51;Y;24;28;P;48;N;12;391.0;0
M;C;29;N;50;12;P;36;N;60;500.0;1
F;C;46;Y;31;20;P;240;N;0;0.0;0
F;S;19;Y;31;20;P;228;Y;12;300.0;1
M;O;67;Y;23;8;P;96;N;120;559.0;0
F;C;34;Y;31;28;A;12;N;0;200.0;0
F;S;20;Y;31;20;P;216;N;24;300.0;0
F;V;69;Y;31;25;P;12;N;0;1300.0;0
F;D;50;Y;31;28;P;72;N;12;200.0;0
M;S;19;Y;50;8;P;84;Y;12;653.0;0
M;S;40;Y;5;3;P;120;N;252;771.0;0
F;C;35;Y;31;8;P;336;N;60;183.0;0
M;S;21;N;50;12;C;252;Y;0;220.0;0
F;O;40;Y;31;3;P;144;Y;180;685.0;0
M;C;55;Y;31;8;P;72;N;84;1200.0;0
F;S;64;Y;50;20;P;252;N;288;450.0;0
M;S;28;Y;31;12;P;336;Y;12;400.0;0
M;S;21;Y;5;20;P;168;Y;12;340.0;0
F;S;58;Y;31;18;A;48;Y;36;227.0;0
F;S;35;Y;31;8;P;96;N;60;400.0;1
F;C;43;Y;23;12;O;48;N;48;300.0;0
F;S;22;N;50;28;P;48;N;24;200.0;0
F;S;19;Y;50;12;P;36;Y;0;220.0;1
F;S;29;N;50;12;C;168;Y;12;384.0;0
M;C;36;N;50;8;P;384;Y;12;580.0;0
M;C;32;N;31;8;O;72;Y;72;359.0;0
F;C;31;Y;31;12;P;24;N;24;300.0;0
F;C;45;Y;31;12;O;216;N;228;1000.0;0
F;S;26;Y;31;20;P;240;N;72;1200.0;0
F;S;33;N;31;8;P;408;N;60;300.0;0
M;S;39;N;50;25;P;12;N;0;0.0;0
F;C;52;Y;31;20;P;216;N;0;0.0;0
M;C;35;Y;31;20;P;120;Y;120;500.0;0
F;S;19;Y;31;12;C;192;Y;12;1150.0;0
F;V;60;N;50;18;A;60;N;120;400.0;0
F;S;22;Y;31;16;P;264;Y;48;284.0;0
M;S;22;Y;50;12;P;192;Y;12;195.0;1
F;C;27;Y;31;20;P;12;N;60;189.0;0
F;S;45;Y;31;12;P;480;N;12;500.0;0
F;S;20;Y;31;28;P;240;N;0;500.0;1
F;C;26;Y;31;8;A;60;N;60;800.0;0
F;S;17;Y;23;20;C;72;Y;0;220.0;1
F;S;23;Y;31;18;P;276;Y;36;400.0;0
M;C;31;N;5;12;P;120;Y;12;350.0;1
F;S;23;Y;2;28;P;276;N;24;400.0;0
M;S;23;Y;31;8;P;144;N;24;1000.0;0
F;S;31;Y;31;20;P;240;Y;60;314.0;0
F;S;30;Y;31;12;P;180;Y;12;240.0;0
M;S;33;Y;31;12;P;24;N;192;1000.0;1
F;S;33;Y;50;3;P;240;Y;0;360.0;0
F;C;62;Y;31;25;P;72;N;0;0.0;0
F;C;40;Y;31;28;P;216;N;0;0.0;0
M;S;18;Y;23;20;C;24;Y;24;250.0;0
F;S;44;Y;50;28;P;96;N;0;400.0;0
F;C;44;N;50;28;P;480;Y;36;189.0;0
M;C;56;Y;31;8;P;156;N;300;879.0;0
M;C;50;Y;31;12;A;180;N;348;1377.0;0
F;D;32;Y;31;12;P;180;N;0;360.0;0
M;O;42;Y;31;18;P;12;Y;132;400.0;0
F;C;59;Y;5;12;A;12;Y;60;360.0;0
F;S;21;N;50;20;P;12;N;24;500.0;1
F;S;46;N;50;20;A;0;N;84;180.0;1
F;C;62;N;50;12;P;240;N;24;180.0;0
F;S;20;Y;31;8;O;24;N;12;620.0;1
F;C;43;Y;31;12;P;204;Y;192;1143.0;0
F;S;27;N;50;28;P;324;N;12;302.0;1
F;S;22;Y;5;12;C;264;Y;24;300.0;0
M;S;19;Y;31;22;P;144;Y;12;319.0;1
F;S;20;Y;5;12;P;60;N;12;218.0;0
F;C;28;Y;31;20;P;12;N;0;1000.0;0
F;O;36;Y;31;1;P;24;N;12;450.0;0
F;S;26;Y;31;12;P;144;Y;12;319.0;0
F;C;40;Y;31;8;P;396;N;72;500.0;0
M;O;30;Y;50;20;P;360;N;24;1190.0;1
F;C;27;N;31;20;P;120;N;96;300.0;1
F;V;63;Y;31;8;P;360;N;0;778.0;0
F;S;45;Y;31;8;P;300;Y;72;650.0;0
F;S;52;Y;31;20;P;204;N;24;365.0;0
F;C;38;Y;31;28;P;96;N;0;200.0;0
F;C;53;Y;31;1;A;36;N;0;0.0;0
F;C;20;Y;31;8;A;12;N;0;987.0;0
F;S;29;Y;50;12;C;240;Y;0;500.0;0
F;C;28;N;50;18;P;108;Y;60;600.0;0
F;S;23;Y;31;3;P;12;N;12;600.0;0
F;C;51;Y;31;1;P;180;N;0;600.0;0
F;S;35;Y;31;12;P;60;Y;48;302.0;0
F;D;44;N;50;12;P;84;N;84;900.0;0
M;S;26;Y;31;6;P;312;N;48;340.0;0
M;C;30;Y;50;12;P;132;N;0;430.0;0
F;C;26;N;50;1;A;0;N;24;400.0;1
F;C;49;Y;31;12;P;72;N;0;234.0;0
M;S;21;N;50;18;P;216;N;0;251.0;0
F;S;24;Y;31;12;P;72;Y;84;550.0;0
M;S;21;Y;68;18;C;240;Y;24;300.0;0
F;S;49;Y;50;8;P;228;N;60;200.0;0
F;S;41;Y;31;12;P;492;Y;12;250.0;0
F;V;57;N;31;18;P;48;Y;180;275.0;0
F;C;30;Y;31;23;P;12;N;60;400.0;0
F;V;40;Y;31;12;P;480;N;180;400.0;0
F;S;32;Y;50;23;P;48;Y;36;205.0;0
F;C;31;Y;31;28;P;360;N;48;500.0;1
M;C;28;Y;31;23;P;228;N;108;600.0;0
F;S;42;Y;31;18;P;12;Y;12;220.0;0
F;S;27;Y;31;3;P;324;Y;12;716.0;1
M;O;30;Y;31;1;A;24;Y;144;1300.0;0
F;V;50;N;50;28;A;24;N;12;253.0;0
F;V;67;N;50;18;P;120;N;0;1021.0;0
F;V;43;N;31;23;P;48;N;84;180.0;1
F;S;28;Y;31;12;P;36;Y;12;200.0;0
F;C;34;N;50;18;P;108;N;12;250.0;0
F;C;52;N;31;12;P;48;Y;360;500.0;0
F;C;53;Y;31;12;P;120;N;72;300.0;0
F;C;41;Y;5;3;P;240;N;60;250.0;0
M;C;43;Y;31;3;P;180;N;84;1240.0;0
F;C;33;Y;31;8;P;24;N;0;480.0;0
F;S;30;Y;31;20;P;180;N;60;400.0;0
F;S;19;N;31;8;P;12;Y;12;327.0;0
F;C;40;Y;31;28;P;240;N;120;360.0;0
F;S;18;Y;31;12;P;216;Y;12;355.0;1
M;C;43;Y;31;20;P;204;N;132;335.0;0
F;C;51;N;50;8;P;12;N;0;0.0;0
M;C;32;Y;31;23;A;12;N;48;1100.0;1
F;C;53;N;31;25;P;396;N;0;600.0;0
F;D;47;N;50;12;P;300;N;36;180.0;0
F;S;26;Y;23;25;A;24;Y;24;350.0;0
M;S;21;Y;31;8;C;36;N;12;300.0;0
M;S;19;Y;31;3;P;240;N;12;220.0;0
F;C;54;Y;31;8;P;240;N;0;0.0;0
F;S;21;N;50;12;P;240;Y;12;259.0;0
F;S;21;Y;31;20;C;264;Y;36;350.0;0
F;C;42;Y;50;18;A;72;Y;0;650.0;0
M;C;44;Y;31;28;P;120;Y;24;203.0;1
M;S;37;N;50;20;P;72;Y;36;650.0;0
M;S;24;Y;31;18;C;276;N;96;194.0;0
F;C;35;Y;31;12;P;96;N;24;340.0;0
F;C;43;Y;31;12;P;12;N;0;0.0;0
F;C;41;Y;31;12;P;480;N;36;500.0;0
F;D;36;Y;50;28;P;24;N;48;1096.0;0
F;S;18;Y;50;28;A;48;N;12;250.0;1
F;C;20;N;5;18;P;24;Y;12;277.0;0
F;C;24;Y;50;18;A;0;Y;0;750.0;0
F;S;39;Y;31;18;P;360;Y;144;530.0;0
F;S;25;N;50;12;A;12;N;12;213.0;1
F;V;52;Y;50;20;P;204;N;180;285.0;0
F;S;41;N;31;12;A;12;Y;24;240.0;0
F;C;36;Y;31;12;A;96;N;132;350.0;0
F;S;18;Y;31;12;C;216;N;0;400.0;0
F;S;26;Y;31;28;P;12;N;12;350.0;0
M;C;22;Y;5;28;P;36;Y;36;400.0;0
M;S;52;N;50;8;A;12;N;204;800.0;0
M;S;22;Y;5;8;C;144;N;12;397.0;0
F;S;22;Y;31;18;P;12;Y;48;700.0;1
F;V;48;Y;31;12;O;60;N;84;500.0;0
F;S;24;Y;5;18;P;240;Y;36;500.0;0
M;C;28;N;50;20;P;216;Y;12;354.0;1
F;S;20;Y;31;8;O;24;Y;12;251.0;0
F;V;51;Y;31;27;P;300;N;84;280.0;0
M;S;43;Y;50;25;P;36;Y;180;500.0;1
F;C;37;Y;31;23;P;120;N;0;0.0;0
M;C;48;Y;31;8;O;96;Y;0;330.0;0
F;C;39;Y;31;1;P;48;N;24;1200.0;0
F;C;27;Y;31;12;A;12;Y;84;241.0;0
F;C;39;Y;31;22;P;180;N;12;600.0;0
F;S;56;Y;31;1;P;360;N;240;500.0;0
F;S;36;Y;31;18;P;432;N;0;0.0;0
F;C;30;Y;31;18;A;12;Y;12;350.0;1
F;C;36;Y;31;12;P;120;N;36;250.0;0
F;S;19;Y;31;18;C;192;Y;12;225.0;0
M;S;38;N;50;8;C;456;N;144;354.0;0
F;V;40;Y;31;20;P;120;N;36;600.0;0
M;O;37;N;50;8;P;120;N;60;413.0;0
F;S;20;N;50;20;P;60;N;12;580.0;1
F;S;23;N;31;12;P;276;Y;12;960.0;0
F;C;24;Y;31;18;P;228;Y;12;289.0;0
M;S;18;Y;31;18;C;144;Y;36;180.0;0
F;C;50;Y;31;3;P;228;N;12;300.0;0
F;C;34;Y;5;28;P;12;N;12;673.0;0
F;S;26;Y;50;12;P;240;N;0;200.0;0
F;O;34;Y;31;20;P;360;N;0;350.0;1
